video_id,gloss,label,split,signer_id,bbox,frame_start,frame_end,video_path
C_00260,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C638.jpg
C_00261,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1791.jpg
C_00263,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1590.jpg
C_00264,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C37.jpg
C_00265,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C550.jpg
C_00268,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1215.jpg
C_00269,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1280.jpg
C_00270,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C50.jpg
C_00271,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2305.jpg
C_00272,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C240.jpg
C_00273,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2107.jpg
C_00274,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1838.jpg
C_00275,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C698.jpg
C_00276,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C98.jpg
C_00277,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1975.jpg
C_00278,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2000.jpg
C_00280,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C92.jpg
C_00281,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1603.jpg
C_00282,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C757.jpg
C_00284,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C464.jpg
C_00285,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C209.jpg
C_00288,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2106.jpg
C_00289,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1974.jpg
C_00290,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2010.jpg
C_00291,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C297.jpg
C_00292,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C300.jpg
C_00296,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C363.jpg
C_00297,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2343.jpg
C_00298,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C24.jpg
C_00299,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2337.jpg
C_00300,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2794.jpg
C_00301,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1274.jpg
C_00302,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1751.jpg
C_00303,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1065.jpg
C_00305,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2332.jpg
C_00306,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C239.jpg
C_00307,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2815.jpg
C_00308,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C774.jpg
C_00310,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2403.jpg
C_00311,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1170.jpg
C_00312,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1467.jpg
C_00313,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2032.jpg
C_00315,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1941.jpg
C_00316,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2299.jpg
C_00317,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1187.jpg
C_00318,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C733.jpg
C_00319,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1742.jpg
C_00320,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1384.jpg
C_00322,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2076.jpg
C_00323,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C235.jpg
C_00324,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C204.jpg
C_00327,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2410.jpg
C_00328,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1268.jpg
C_00330,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2278.jpg
C_00331,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2016.jpg
C_00334,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1310.jpg
C_00335,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C74.jpg
C_00336,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2424.jpg
C_00338,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2485.jpg
C_00339,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C137.jpg
C_00340,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C510.jpg
C_00341,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C542.jpg
C_00342,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1261.jpg
C_00343,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C217.jpg
C_00344,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C200.jpg
C_00345,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1598.jpg
C_00346,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C642.jpg
C_00347,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1640.jpg
C_00348,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1300.jpg
C_00350,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C567.jpg
C_00351,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1186.jpg
C_00353,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1723.jpg
C_00354,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1671.jpg
C_00355,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C587.jpg
C_00356,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1036.jpg
C_00357,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C308.jpg
C_00359,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2243.jpg
C_00361,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1992.jpg
C_00362,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1860.jpg
C_00363,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C678.jpg
C_00366,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C391.jpg
C_00367,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C332.jpg
C_00368,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C221.jpg
C_00369,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C64.jpg
C_00370,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1071.jpg
C_00371,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1443.jpg
C_00372,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C782.jpg
C_00374,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1193.jpg
C_00375,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C677.jpg
C_00376,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2647.jpg
C_00377,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1954.jpg
C_00378,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C376.jpg
C_00379,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1732.jpg
C_00380,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C582.jpg
C_00382,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1584.jpg
C_00384,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1050.jpg
C_00386,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2911.jpg
C_00387,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C545.jpg
C_00388,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1998.jpg
C_00389,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1647.jpg
C_00390,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C523.jpg
C_00391,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C328.jpg
C_00393,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1587.jpg
C_00394,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1120.jpg
C_00396,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2131.jpg
C_00397,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1570.jpg
C_00399,C,2,train,-1,,-1,-1,data/raw/asl_alphabet_train/C/C487.jpg
C_00400,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C307.jpg
C_00404,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1705.jpg
C_00405,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1793.jpg
C_00406,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2500.jpg
C_00407,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2441.jpg
C_00409,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2477.jpg
C_00410,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1762.jpg
C_00412,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C555.jpg
C_00413,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1552.jpg
C_00414,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1287.jpg
C_00416,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2273.jpg
C_00417,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1644.jpg
C_00418,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2226.jpg
C_00419,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2267.jpg
C_00421,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C623.jpg
C_00422,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1292.jpg
C_00424,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C797.jpg
C_00425,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C476.jpg
C_00426,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2119.jpg
C_00427,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C709.jpg
C_00428,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C362.jpg
C_00429,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1228.jpg
C_00431,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1084.jpg
C_00433,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1724.jpg
C_00434,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1621.jpg
C_00435,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2454.jpg
C_00436,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2097.jpg
C_00437,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1250.jpg
C_00440,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C528.jpg
C_00441,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1235.jpg
C_00442,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1427.jpg
C_00443,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1693.jpg
C_00444,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C143.jpg
C_00445,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1870.jpg
C_00446,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2304.jpg
C_00447,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C58.jpg
C_00448,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1247.jpg
C_00449,C,2,val,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1303.jpg
C_00450,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C732.jpg
C_00453,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1230.jpg
C_00454,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C772.jpg
C_00456,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1679.jpg
C_00457,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2314.jpg
C_00458,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C689.jpg
C_00459,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C261.jpg
C_00460,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1592.jpg
C_00462,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1217.jpg
C_00464,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1774.jpg
C_00465,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1607.jpg
C_00466,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C624.jpg
C_00468,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C150.jpg
C_00472,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C509.jpg
C_00473,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2803.jpg
C_00474,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1040.jpg
C_00476,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1965.jpg
C_00477,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C611.jpg
C_00478,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1369.jpg
C_00479,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2272.jpg
C_00481,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1135.jpg
C_00482,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C2499.jpg
C_00483,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C112.jpg
C_00484,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C641.jpg
C_00485,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1798.jpg
C_00486,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1245.jpg
C_00488,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1386.jpg
C_00489,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1792.jpg
C_00492,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1914.jpg
C_00494,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1091.jpg
C_00496,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C334.jpg
C_00498,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1694.jpg
C_00499,C,2,test,-1,,-1,-1,data/raw/asl_alphabet_train/C/C1075.jpg
D_00000,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1023.jpg
D_00001,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D605.jpg
D_00002,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D414.jpg
D_00003,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D530.jpg
D_00004,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2596.jpg
D_00005,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D887.jpg
D_00006,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1168.jpg
D_00007,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D539.jpg
D_00008,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D39.jpg
D_00009,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D576.jpg
D_00010,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D884.jpg
D_00011,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1814.jpg
D_00012,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D735.jpg
D_00013,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D753.jpg
D_00015,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D633.jpg
D_00016,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1109.jpg
D_00017,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1666.jpg
D_00018,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D213.jpg
D_00021,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2484.jpg
D_00023,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2037.jpg
D_00024,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1391.jpg
D_00025,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1564.jpg
D_00026,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D967.jpg
D_00027,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1657.jpg
D_00028,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2218.jpg
D_00029,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D736.jpg
D_00030,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1483.jpg
D_00032,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D56.jpg
D_00034,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2018.jpg
D_00035,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1620.jpg
D_00036,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D876.jpg
D_00037,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1054.jpg
D_00038,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D435.jpg
D_00039,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D230.jpg
D_00041,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1881.jpg
D_00042,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2094.jpg
D_00043,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D167.jpg
D_00044,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2041.jpg
D_00045,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D514.jpg
D_00046,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D640.jpg
D_00047,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2303.jpg
D_00048,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1933.jpg
D_00049,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D903.jpg
D_00051,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2349.jpg
D_00052,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D284.jpg
D_00053,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1876.jpg
D_00055,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1208.jpg
D_00056,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1683.jpg
D_00057,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1653.jpg
D_00058,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2296.jpg
D_00060,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1093.jpg
D_00061,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2316.jpg
D_00062,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1383.jpg
D_00063,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1253.jpg
D_00064,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2887.jpg
D_00065,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1343.jpg
D_00066,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D667.jpg
D_00067,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1276.jpg
D_00069,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1725.jpg
D_00070,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D864.jpg
D_00071,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2244.jpg
D_00072,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1212.jpg
D_00074,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1211.jpg
D_00075,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1928.jpg
D_00076,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D462.jpg
D_00077,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D977.jpg
D_00078,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D511.jpg
D_00079,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2365.jpg
D_00080,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D324.jpg
D_00081,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2084.jpg
D_00082,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D220.jpg
D_00083,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1194.jpg
D_00084,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2290.jpg
D_00086,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1415.jpg
D_00087,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D43.jpg
D_00088,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2343.jpg
D_00089,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2582.jpg
D_00090,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D598.jpg
D_00091,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2019.jpg
D_00093,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1973.jpg
D_00094,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2937.jpg
D_00095,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2931.jpg
D_00096,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D769.jpg
D_00097,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2949.jpg
D_00098,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1268.jpg
D_00099,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D375.jpg
D_00100,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D280.jpg
D_00102,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1207.jpg
D_00103,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1263.jpg
D_00104,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D241.jpg
D_00105,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1587.jpg
D_00108,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2608.jpg
D_00109,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D3000.jpg
D_00110,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1774.jpg
D_00112,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D632.jpg
D_00113,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D910.jpg
D_00114,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2344.jpg
D_00115,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2374.jpg
D_00116,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2031.jpg
D_00117,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D833.jpg
D_00118,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1014.jpg
D_00119,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2123.jpg
D_00120,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2239.jpg
D_00121,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1187.jpg
D_00122,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1077.jpg
D_00123,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D646.jpg
D_00125,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1603.jpg
D_00126,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2609.jpg
D_00127,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1035.jpg
D_00128,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D63.jpg
D_00129,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2494.jpg
D_00130,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D480.jpg
D_00132,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D505.jpg
D_00133,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2093.jpg
D_00134,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D317.jpg
D_00135,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D832.jpg
D_00136,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D166.jpg
D_00137,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1532.jpg
D_00138,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1217.jpg
D_00139,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2354.jpg
D_00140,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2293.jpg
D_00141,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2627.jpg
D_00142,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1863.jpg
D_00143,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D419.jpg
D_00144,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D1945.jpg
D_00145,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D2943.jpg
D_00146,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D330.jpg
D_00148,D,3,train,-1,,-1,-1,data/raw/asl_alphabet_train/D/D372.jpg
